"Doc Information","เอกสารข่าวสารข้อมูล",
"Doc.Information","เอกสาร.ข่าวสารข้อมูล",
"DocInformation","เอกสารข่าวสารข้อมูล",
"Document","เอกสาร",
"Document already open.","เอกสารเปิดอยู่แล้ว",
"Document already open for editing.","เอกสารเปิดอยู่แล้วเพื่อแก้ไข",
"Document As E-mail",,
"Document contents","เนื้อหาเอกสาร",
"Document conversion",,
"Document count",,
"Document From Abstract",,
"Document has been saved","บันทึกเอกสารแล้ว",
"Document has been saved as","เอกสารได้บันทึกเป็น",
"Document info cannot be read.","ข้อมูลของเอกสารไม่สามารถอ่านได้",
"Document Language","ภาษาของเอกสาร",
"Document Manager","ตัวจัดการเอกสาร",
"Document Mode","ระบบเอกสาร, รูปแบบเอกสาร",
"Document Modified","เอกสารแก้ไขแล้ว",
"Document number","หมายเลขเอกสาร",
"Document opened in read-only mode.","เอกสารเปิดในระบบอ่านอย่างเดียว",
"Document Options","ตัวเลือกของเอกสาร",
"Document position","ตำแหน่งเอกสาร",
"Document properties","คุณสมบัติเอกสาร",
"Document selection","การเลือกเอกสาร",
"Document title","หัวเรื่องเอกสาร",
"Document view","มุมมองเอกสาร",
"Document:","เอกสาร:",
"Documents","เอกสาร",
"does not contain",,
"Does Not Divide",,
"DOLLAR","ดอลล่าร์",
"Domain","โดเมน",
"Domain user","ผู้ใช้โดเมน",
"Dominican Republic","สาธารณรัฐโดมินิกัน",
"don't count lines",,
"Don't display tips",,
"Don't distort objects in curve",,
"Don't execute",,
"Don't follow rule",,
"Don't Hide",,
"Don't import",,
"Don't Keep Paragraphs Together",,
"Don't mark errors",,
"Don't mirror",,
"Don't print",,
"Don't remind again.",,
"Don't replace",,
"Don't save imported data",,
"Don't separate lines",,
"Don't shift",,
"Don't show",,
"Don't show warning again",,
"Don't split",,
"Don't split paragraph",,
"Don't split table",,
"Don't transfer previous user configuration.",,
"Don't use the Internet",,
"DOS Text","ข้อความดอส, ข้อความแบบดอส",
"Dot","จุด",
"Dot Dash","จุด ขีด",
"Dot Dash (Bold)","จุด ขีด (หนา)",
"Dot Dot Dash","จุด จุด ขีด",
"Dot Dot Dash (Bold)","จุด จุด ขีด (หนา)",
"Dots","จุด",
"Dots above","จุดข้างบน",
"Dots At Bottom","จุดที่ข้างล่าง",
"Dots below","จุดข้างใต้",
"Dots In Middle","จุดตรงกลาง",
"Dots to Bottom",,
"Dots To Top",,
"Dots Vertically",,
"Dotted",,
"Dotted (Bold)",,
"Dotted underline",,
"Dotted underline (Bold)",,
"Double","คู่",
"Double Arrow",,
"Double Arrow Left",,
"Double Arrow Left And Right",,
"Double Arrow Right",,
"Double Curve Integral",,
"Double Dot",,
"Double Integral",,
"Double Lines","เส้นคู่, บรรทัดคู่",
"Double Lines (Scalable)","เส้นคู่ (ปรับขนาดได้), บรรทัดคู่ (ปรับขนาดได้)",
"Double quotes",,
"Double Square Brackets",,
"Double Square Brackets (Scalable)",,
"Double strikethrough",,
"Double Underline","เส้นใต้คู่",
"Double underlne","เส้นใต้คู่",
"Double Wave",,
"Double-angled line",,
"Double-click to add a chart","กดสองครั้งเพื่อเพิ่มแผนภูมิ",
"Double-click to add a spreadsheet",,
"Double-click to add an image","กดสองครั้งเพื่อเพิ่มรูปภาพ",
"Double-click to add an object",,
"Double-click to add graphics",,
"Double-click to edit Text","กดสองครั้งเพื่อแก้ไขข้อความ",
"Double, fine line, spacing: large",,
"Double, fine lines, spacing: small",,
"Double, thick, spacing: large",,
"Double, thin, spacing: small",,
"down","ลง",
"Down Arrow","ลูกศรลง",
"Down One Level","ลดลงหนึ่งระดับ",
"Download","ดาวน์โหลด",
"Download presentation",,
"Downloads",,
"Downwards",,
"DPRODUCT",,
"Drag and Drop","ลากแล้ววาง, ลากแล้วทิ้ง",
"Drag and Drop %O","ลากแล้ววาง %O, ลากแล้วทิ้ง %O",
"Drag Mode",,
"Draw","วาด",
"Draw Functions","หน้าที่การวาด",
"Draw object","วาดวัตถุ",
"Draw Object Bar",,
"Draw object bar/Graphics",,
"Draw Object text",,
"draw object(s)","วาดวัตถุ",
"Draw objects","วาดวัตถุ",
"Draw text",,
"Draw toolbar/Graphics",,
"Drawing",,
"Drawing (%PRODUCTNAME 5.0)",,
"Drawing (%PRODUCTNAME)",,
"Drawing mode","หมวดการวาด, ระบบการวาด",
"Drawing Object Bar",,
"Drawing objects","วัตถุที่วาด",
"Drawing Options","ตัวเลือกการวาด",
"Drawing View","มุมมองการวาด",
"Drawings","การวาด, รูปวาด",
"Drawings and controls",,
"Drawings Toolbar",,
"Drive","ไดรว์",
"Driver","ไดรเวอร์",
"Driver settings","ตั้งค่าไดรเวอร์",
"Drop",,
"Drop Caps","การเน้นอักขระในย่อหน้า",
"Drop Caps over",,
"Drop down",,
"Drop From Bottom",,
"Drop From Left",,
"Drop From Right",,
"Drop From Top",,
"Dropdown",,
"Droplets",,
"DSTDEV",,
"DSTDEVP",,
"DSUM",,
"dummy",,
"Duplicate","สำเนา",
"Duplicate definition","สำเนานิยาม",
"Duplicate section name",,
"Duplicate Slide",,
"DURATION","ระยะเวลา, ดำเนินการอยู่",
"Duration","ระยะเวลา, ดำเนินการอยู่",
"Duration of page","ความยาวของหน้า, ความยาวของหน้ากระดาษ",
"Duration of pause","ระยะเวลาในการหยุดชั่วคราว",
"Dutch","ดัชท์, ชาวฮอลแลนด์",
"Dutch (BEL)",,
"Dutch (Belgium)",,
"Dutch Guilder",,
"DVAR",,
"DVARP",,
"Dynamic Link No.",,
"E-mail  News","ข่าวสารทางอีเมล",
"E-mail address","ที่อยู่อีเมล:",
"E-mail settings are not required.","การตั้งค่าอีเมลไม่จำเป็น",
"earlier than","ก่อนหน้านั้น",
"EASTERSUNDAY",,
"Ecuador","สาธารณะรัฐเอกวาดอร์",
"Edit","แก้ไข",
"Edit ($Arg1)","แก้ไข ($Arg1)",
"Edit 2nd X Axis",,
"Edit 2nd Y Axis",,
"Edit 3D view","แก้ไขมุมมอง 3 มิติ",
"Edit All Axes",,
"Edit All Axis Grids",,
"Edit All Titles","แก้ไขชื่อเรื่องทั้งหมด",
"Edit Applet",,
"Edit AutoCorrect",,
"Edit AutoText","แก้ไขข้อความอัตโนมัติ",
"Edit axis",,
"Edit Bibliography Entry",,
"Edit Categories",,
"Edit Cell Style","แก้ไขรูปแบบเซลล์",
"Edit Changes",,
"Edit chart area","แก้ไขพื้นที่แผนภูมิ",
"Edit chart data","แก้ไขข้อมูลแผนภูมิ",
"Edit chart floor",,
"Edit chart type","แก้ไขชนิดแผนภูมิ",
"Edit chart wall",,
"Edit column description","แก้ไขคำอธิบายคอลัมน์",
"Edit Comment","แก้ไขคำแนะนำ",
"Edit Concordance File",,
"Edit Contour",,
"Edit Custom Dictionary",,
"Edit Data","แก้ไขข้อมูล",
"Edit data point",,
"Edit data series","แก้ไขลำดับข้อมูล",
"Edit Data Series/Points",,
"Edit DataPilot Table",,
"Edit document properties before saving","แก้ไขคุณสมบัติของเอกสารหลังจากการจัดเก็บ, แก้ไขคุณสมบัติของเอกสารหลังจากการบันทึก",
"Edit Field","แก้ไขในช่อง, แก้ไขช่อง, แก้ช่อง",
"Edit Field Names","แก้ไขชื่อของช่อง",
"Edit Fields",,
"Edit File","แก้ไขแฟ้ม",
"Edit Filter Settings",,
"Edit Folder Bookmarks",,
"Edit Footnote","แก้ไขส่วนท้ายกระดาษ",
"Edit Forms","แก้ไขฟอร์ม",
"Edit FrameSet",,
"Edit Function","แก้ไขฟังก์ชัน",
"Edit Glue Points",,
"Edit graphics","แก้ไขรูปกราฟิก, แก้ไขภาพกราฟิก",
"Edit grid","แก้ไขเส้นพิกัด",
"Edit Group","แก้ไขกลุ่ม",
"Edit hyperlink",,
"Edit Index","แก้ไขดัชนี",
"Edit Index Entry",,
"Edit later","แก้ไขภายหลัง",
"Edit legend",,
"Edit Links","แก้ไขลิงก์, แก้ไขจุดเชื่อมโยง",
"Edit Macros","แก้ไขมาโคร",
"Edit MainTitle","แก้ไขหัวข้อหลัก",
"Edit mask",,
"Edit Modules",,
"Edit negative deviation",,
"Edit Note","แก้ไขบันทึก",
"Edit now","แก้ไขเดี๋ยวนี้",
"Edit Number Format","แก้ไขรูปแบบหมายเลข",
"Edit Numbering",,
"Edit object","แก้ไขวัตถุ",
"Edit Option'.",,
"Edit Page Style","แก้ไขลักษณะหน้า, แก้ไขรูปแบบหน้า",
